,symbol,date,1. open_x,2. high_x,3. low_x,4. close_x,5. volume,daily_return,currencyPair,1. open_y,2. high_y,3. low_y,4. close_y
245,AAPL,2024-03-14,172.91,174.3078,172.05,173.0,72571635.0,0.22013671648708488,GBPUSD,1.27973,1.2823,1.27302,1.2753
246,MSFT,2024-03-14,420.24,427.82,417.99,425.22,33955263.0,2.113251044618414,EURUSD,1.09485,1.0955,1.08804,1.08847
247,MSFT,2024-03-14,420.24,427.82,417.99,425.22,33955263.0,2.113251044618414,USDJPY,147.616,148.358,147.428,148.285
248,MSFT,2024-03-14,420.24,427.82,417.99,425.22,33955263.0,2.113251044618414,GBPUSD,1.27973,1.2823,1.27302,1.2753
249,GOOGL,2024-03-14,141.19,143.585,140.455,143.1,42570686.0,1.359966000849977,EURUSD,1.09485,1.0955,1.08804,1.08847
250,GOOGL,2024-03-14,141.19,143.585,140.455,143.1,42570686.0,1.359966000849977,USDJPY,147.616,148.358,147.428,148.285
251,GOOGL,2024-03-14,141.19,143.585,140.455,143.1,42570686.0,1.359966000849977,GBPUSD,1.27973,1.2823,1.27302,1.2753
252,AAPL,2024-03-13,172.77,173.185,170.76,171.13,51948951.0,-1.0809248554913276,EURUSD,1.09258,1.09638,1.09199,1.09479
253,AAPL,2024-03-13,172.77,173.185,170.76,171.13,51948951.0,-1.0809248554913276,USDJPY,147.618,148.047,147.228,147.619
254,AAPL,2024-03-13,172.77,173.185,170.76,171.13,51948951.0,-1.0809248554913276,GBPUSD,1.27912,1.28112,1.2774,1.27977
255,MSFT,2024-03-13,418.1,418.18,411.45,415.1,16990048.0,-2.3799444993179986,EURUSD,1.09258,1.09638,1.09199,1.09479
256,MSFT,2024-03-13,418.1,418.18,411.45,415.1,16990048.0,-2.3799444993179986,USDJPY,147.618,148.047,147.228,147.619
257,MSFT,2024-03-13,418.1,418.18,411.45,415.1,16990048.0,-2.3799444993179986,GBPUSD,1.27912,1.28112,1.2774,1.27977
258,GOOGL,2024-03-13,139.0,141.09,138.99,139.79,23164162.0,-2.3130677847658987,EURUSD,1.09258,1.09638,1.09199,1.09479
259,GOOGL,2024-03-13,139.0,141.09,138.99,139.79,23164162.0,-2.3130677847658987,USDJPY,147.618,148.047,147.228,147.619
260,GOOGL,2024-03-13,139.0,141.09,138.99,139.79,23164162.0,-2.3130677847658987,GBPUSD,1.27912,1.28112,1.2774,1.27977
261,AAPL,2024-03-12,173.15,174.03,171.01,173.23,59544927.0,1.2271372640682454,EURUSD,1.09258,1.09438,1.09021,1.09255
262,AAPL,2024-03-12,173.15,174.03,171.01,173.23,59544927.0,1.2271372640682454,USDJPY,146.968,148.186,146.613,147.621
263,AAPL,2024-03-12,173.15,174.03,171.01,173.23,59544927.0,1.2271372640682454,GBPUSD,1.28117,1.28233,1.27457,1.27919
264,MSFT,2024-03-12,407.62,415.57,406.79,415.28,21563656.0,0.04336304504937161,EURUSD,1.09258,1.09438,1.09021,1.09255
265,MSFT,2024-03-12,407.62,415.57,406.79,415.28,21563656.0,0.04336304504937161,USDJPY,146.968,148.186,146.613,147.621
266,MSFT,2024-03-12,407.62,415.57,406.79,415.28,21563656.0,0.04336304504937161,GBPUSD,1.28117,1.28233,1.27457,1.27919
267,GOOGL,2024-03-12,137.03,139.375,137.03,138.5,27353587.0,-0.9228127906144912,EURUSD,1.09258,1.09438,1.09021,1.09255
268,GOOGL,2024-03-12,137.03,139.375,137.03,138.5,27353587.0,-0.9228127906144912,USDJPY,146.968,148.186,146.613,147.621
269,GOOGL,2024-03-12,137.03,139.375,137.03,138.5,27353587.0,-0.9228127906144912,GBPUSD,1.28117,1.28233,1.27457,1.27919
270,AAPL,2024-03-11,172.94,174.38,172.05,172.75,58929918.0,-0.2770882641574768,EURUSD,1.09393,1.09481,1.0914,1.09257
271,AAPL,2024-03-11,172.94,174.38,172.05,172.75,58929918.0,-0.2770882641574768,USDJPY,147.057,147.147,146.483,146.964
272,AAPL,2024-03-11,172.94,174.38,172.05,172.75,58929918.0,-0.2770882641574768,GBPUSD,1.28538,1.2862,1.27947,1.28127
273,MSFT,2024-03-11,403.76,405.68,401.26,404.52,15998511.0,-2.5910229242920413,EURUSD,1.09393,1.09481,1.0914,1.09257
274,MSFT,2024-03-11,403.76,405.68,401.26,404.52,15998511.0,-2.5910229242920413,USDJPY,147.057,147.147,146.483,146.964
275,MSFT,2024-03-11,403.76,405.68,401.26,404.52,15998511.0,-2.5910229242920413,GBPUSD,1.28538,1.2862,1.27947,1.28127
276,GOOGL,2024-03-11,136.13,139.1,136.13,137.67,31677211.0,-0.5992779783393631,EURUSD,1.09393,1.09481,1.0914,1.09257
277,GOOGL,2024-03-11,136.13,139.1,136.13,137.67,31677211.0,-0.5992779783393631,USDJPY,147.057,147.147,146.483,146.964
278,GOOGL,2024-03-11,136.13,139.1,136.13,137.67,31677211.0,-0.5992779783393631,GBPUSD,1.28538,1.2862,1.27947,1.28127
279,AAPL,2024-03-08,169.0,173.7,168.94,170.73,76267041.0,-1.169319826338644,EURUSD,1.0948,1.09813,1.09183,1.09381
280,AAPL,2024-03-08,169.0,173.7,168.94,170.73,76267041.0,-1.169319826338644,USDJPY,148.037,148.117,146.478,147.03
281,AAPL,2024-03-08,169.0,173.7,168.94,170.73,76267041.0,-1.169319826338644,GBPUSD,1.28071,1.28937,1.28007,1.28548
282,MSFT,2024-03-08,407.96,410.42,404.33,406.22,18002186.0,0.4202511618708771,EURUSD,1.0948,1.09813,1.09183,1.09381
283,MSFT,2024-03-08,407.96,410.42,404.33,406.22,18002186.0,0.4202511618708771,USDJPY,148.037,148.117,146.478,147.03
284,MSFT,2024-03-08,407.96,410.42,404.33,406.22,18002186.0,0.4202511618708771,GBPUSD,1.28071,1.28937,1.28007,1.28548
285,GOOGL,2024-03-08,134.21,138.085,134.0,135.41,39370392.0,-1.6416067407568735,EURUSD,1.0948,1.09813,1.09183,1.09381
286,GOOGL,2024-03-08,134.21,138.085,134.0,135.41,39370392.0,-1.6416067407568735,USDJPY,148.037,148.117,146.478,147.03
287,GOOGL,2024-03-08,134.21,138.085,134.0,135.41,39370392.0,-1.6416067407568735,GBPUSD,1.28071,1.28937,1.28007,1.28548
288,AAPL,2024-03-07,169.15,170.73,168.49,169.0,71765061.0,-1.0132958472441778,EURUSD,1.0898,1.09493,1.08677,1.0948
289,AAPL,2024-03-07,169.15,170.73,168.49,169.0,71765061.0,-1.0132958472441778,USDJPY,149.349,149.37,147.582,148.045
290,AAPL,2024-03-07,169.15,170.73,168.49,169.0,71765061.0,-1.0132958472441778,GBPUSD,1.273,1.2811,1.27226,1.28074
291,MSFT,2024-03-07,406.12,409.78,402.24,409.14,18718479.0,0.7188223130323301,EURUSD,1.0898,1.09493,1.08677,1.0948
292,MSFT,2024-03-07,406.12,409.78,402.24,409.14,18718479.0,0.7188223130323301,USDJPY,149.349,149.37,147.582,148.045
293,MSFT,2024-03-07,406.12,409.78,402.24,409.14,18718479.0,0.7188223130323301,GBPUSD,1.273,1.2811,1.27226,1.28074
294,GOOGL,2024-03-07,132.795,134.94,131.61,134.38,37738209.0,-0.7606528321394301,EURUSD,1.0898,1.09493,1.08677,1.0948
295,GOOGL,2024-03-07,132.795,134.94,131.61,134.38,37738209.0,-0.7606528321394301,USDJPY,149.349,149.37,147.582,148.045
296,GOOGL,2024-03-07,132.795,134.94,131.61,134.38,37738209.0,-0.7606528321394301,GBPUSD,1.273,1.2811,1.27226,1.28074
297,AAPL,2024-03-06,171.06,171.24,168.68,169.12,68587707.0,0.07100591715976101,EURUSD,1.0856,1.09153,1.08418,1.08986
298,AAPL,2024-03-06,171.06,171.24,168.68,169.12,68587707.0,0.07100591715976101,USDJPY,150.03,150.084,149.089,149.367
299,AAPL,2024-03-06,171.06,171.24,168.68,169.12,68587707.0,0.07100591715976101,GBPUSD,1.27043,1.27617,1.26897,1.27309
300,MSFT,2024-03-06,402.97,405.16,398.39,402.09,22344149.0,-1.7231265581463595,EURUSD,1.0856,1.09153,1.08418,1.08986
301,MSFT,2024-03-06,402.97,405.16,398.39,402.09,22344149.0,-1.7231265581463595,USDJPY,150.03,150.084,149.089,149.367
302,MSFT,2024-03-06,402.97,405.16,398.39,402.09,22344149.0,-1.7231265581463595,GBPUSD,1.27043,1.27617,1.26897,1.27309
303,GOOGL,2024-03-06,133.12,133.58,130.85,131.4,35318610.0,-2.21759190355707,EURUSD,1.0856,1.09153,1.08418,1.08986
304,GOOGL,2024-03-06,133.12,133.58,130.85,131.4,35318610.0,-2.21759190355707,USDJPY,150.03,150.084,149.089,149.367
305,GOOGL,2024-03-06,133.12,133.58,130.85,131.4,35318610.0,-2.21759190355707,GBPUSD,1.27043,1.27617,1.26897,1.27309
306,AAPL,2024-03-05,170.76,172.04,169.62,170.12,95132355.0,0.591296121097451,EURUSD,1.0856,1.08762,1.08401,1.08547
307,AAPL,2024-03-05,170.76,172.04,169.62,170.12,95132355.0,0.591296121097451,USDJPY,150.514,150.546,149.7,150.036
308,AAPL,2024-03-05,170.76,172.04,169.62,170.12,95132355.0,0.591296121097451,GBPUSD,1.26911,1.27348,1.26707,1.27047
309,MSFT,2024-03-05,413.96,414.25,400.64,402.65,26919177.0,0.13927230222090525,EURUSD,1.0856,1.08762,1.08401,1.08547
310,MSFT,2024-03-05,413.96,414.25,400.64,402.65,26919177.0,0.13927230222090525,USDJPY,150.514,150.546,149.7,150.036
311,MSFT,2024-03-05,413.96,414.25,400.64,402.65,26919177.0,0.13927230222090525,GBPUSD,1.26911,1.27348,1.26707,1.27047
312,GOOGL,2024-03-05,131.88,133.24,130.665,132.67,40194757.0,0.9665144596651354,EURUSD,1.0856,1.08762,1.08401,1.08547
313,GOOGL,2024-03-05,131.88,133.24,130.665,132.67,40194757.0,0.9665144596651354,USDJPY,150.514,150.546,149.7,150.036
314,GOOGL,2024-03-05,131.88,133.24,130.665,132.67,40194757.0,0.9665144596651354,GBPUSD,1.26911,1.27348,1.26707,1.27047
315,AAPL,2024-03-04,176.15,176.9,173.79,175.1,81510101.0,2.927345403244752,EURUSD,1.0838,1.0867,1.08349,1.08555
316,AAPL,2024-03-04,176.15,176.9,173.79,175.1,81510101.0,2.927345403244752,USDJPY,149.975,150.57,149.836,150.524
317,AAPL,2024-03-04,176.15,176.9,173.79,175.1,81510101.0,2.927345403244752,GBPUSD,1.26508,1.27065,1.26468,1.26913
318,MSFT,2024-03-04,413.44,417.35,412.32,414.92,17595956.0,3.047311560908983,EURUSD,1.0838,1.0867,1.08349,1.08555
319,MSFT,2024-03-04,413.44,417.35,412.32,414.92,17595956.0,3.047311560908983,USDJPY,149.975,150.57,149.836,150.524
320,MSFT,2024-03-04,413.44,417.35,412.32,414.92,17595956.0,3.047311560908983,GBPUSD,1.26508,1.27065,1.26468,1.26913
321,GOOGL,2024-03-04,135.66,135.66,131.91,133.35,55999415.0,0.5125499359312613,EURUSD,1.0838,1.0867,1.08349,1.08555
322,GOOGL,2024-03-04,135.66,135.66,131.91,133.35,55999415.0,0.5125499359312613,USDJPY,149.975,150.57,149.836,150.524
323,GOOGL,2024-03-04,135.66,135.66,131.91,133.35,55999415.0,0.5125499359312613,GBPUSD,1.26508,1.27065,1.26468,1.26913
324,AAPL,2024-03-01,179.55,180.53,177.38,179.66,73563082.0,2.6042261564820146,EURUSD,1.08046,1.08432,1.0798,1.08368
325,AAPL,2024-03-01,179.55,180.53,177.38,179.66,73563082.0,2.6042261564820146,USDJPY,149.968,150.72,149.915,150.064
326,AAPL,2024-03-01,179.55,180.53,177.38,179.66,73563082.0,2.6042261564820146,GBPUSD,1.26237,1.26638,1.25994,1.2653
327,MSFT,2024-03-01,411.27,415.87,410.88,415.5,17823445.0,0.13978598284005717,EURUSD,1.08046,1.08432,1.0798,1.08368
328,MSFT,2024-03-01,411.27,415.87,410.88,415.5,17823445.0,0.13978598284005717,USDJPY,149.968,150.72,149.915,150.064
329,MSFT,2024-03-01,411.27,415.87,410.88,415.5,17823445.0,0.13978598284005717,GBPUSD,1.26237,1.26638,1.25994,1.2653
330,GOOGL,2024-03-01,138.43,138.87,136.92,137.14,31151116.0,2.8421447319085136,EURUSD,1.08046,1.08432,1.0798,1.08368
331,GOOGL,2024-03-01,138.43,138.87,136.92,137.14,31151116.0,2.8421447319085136,USDJPY,149.968,150.72,149.915,150.064
332,GOOGL,2024-03-01,138.43,138.87,136.92,137.14,31151116.0,2.8421447319085136,GBPUSD,1.26237,1.26638,1.25994,1.2653
333,AAPL,2024-02-29,181.27,182.57,179.53,180.75,136682597.0,0.606701547367261,EURUSD,1.08363,1.0856,1.07956,1.08053
334,AAPL,2024-02-29,181.27,182.57,179.53,180.75,136682597.0,0.606701547367261,USDJPY,150.688,150.688,149.204,149.971
335,AAPL,2024-02-29,181.27,182.57,179.53,180.75,136682597.0,0.606701547367261,GBPUSD,1.26605,1.26817,1.26119,1.26231
336,MSFT,2024-02-29,408.64,414.2,405.92,413.64,31947263.0,-0.44765342960289,EURUSD,1.08363,1.0856,1.07956,1.08053
337,MSFT,2024-02-29,408.64,414.2,405.92,413.64,31947263.0,-0.44765342960289,USDJPY,150.688,150.688,149.204,149.971
338,MSFT,2024-02-29,408.64,414.2,405.92,413.64,31947263.0,-0.44765342960289,GBPUSD,1.26605,1.26817,1.26119,1.26231
339,GOOGL,2024-02-29,137.28,138.86,136.4,138.46,42132953.0,0.9625200525011035,EURUSD,1.08363,1.0856,1.07956,1.08053
340,GOOGL,2024-02-29,137.28,138.86,136.4,138.46,42132953.0,0.9625200525011035,USDJPY,150.688,150.688,149.204,149.971
341,GOOGL,2024-02-29,137.28,138.86,136.4,138.46,42132953.0,0.9625200525011035,GBPUSD,1.26605,1.26817,1.26119,1.26231
342,AAPL,2024-02-28,182.51,183.12,180.13,181.42,48953939.0,0.3706777316735854,EURUSD,1.08437,1.08474,1.07965,1.08377
343,AAPL,2024-02-28,182.51,183.12,180.13,181.42,48953939.0,0.3706777316735854,USDJPY,150.503,150.844,150.368,150.685
344,AAPL,2024-02-28,182.51,183.12,180.13,181.42,48953939.0,0.3706777316735854,GBPUSD,1.26852,1.26865,1.2621,1.26615
345,MSFT,2024-02-28,408.175,409.3,405.3201,407.72,13183125.0,-1.431196209264085,EURUSD,1.08437,1.08474,1.07965,1.08377
346,MSFT,2024-02-28,408.175,409.3,405.3201,407.72,13183125.0,-1.431196209264085,USDJPY,150.503,150.844,150.368,150.685
347,MSFT,2024-02-28,408.175,409.3,405.3201,407.72,13183125.0,-1.431196209264085,GBPUSD,1.26852,1.26865,1.2621,1.26615
348,GOOGL,2024-02-28,137.9,138.01,135.41,136.38,37328558.0,-1.5022389137657188,EURUSD,1.08437,1.08474,1.07965,1.08377
349,GOOGL,2024-02-28,137.9,138.01,135.41,136.38,37328558.0,-1.5022389137657188,USDJPY,150.503,150.844,150.368,150.685
350,GOOGL,2024-02-28,137.9,138.01,135.41,136.38,37328558.0,-1.5022389137657188,GBPUSD,1.26852,1.26865,1.2621,1.26615
351,AAPL,2024-02-27,181.1,183.9225,179.56,182.63,54318851.0,0.6669606438099551,EURUSD,1.08504,1.0866,1.08328,1.08437
352,AAPL,2024-02-27,181.1,183.9225,179.56,182.63,54318851.0,0.6669606438099551,USDJPY,150.689,150.705,150.068,150.487
353,AAPL,2024-02-27,181.1,183.9225,179.56,182.63,54318851.0,0.6669606438099551,GBPUSD,1.26841,1.26967,1.26599,1.26834
354,MSFT,2024-02-27,407.99,408.32,403.85,407.48,14835827.0,-0.058863926223884366,EURUSD,1.08504,1.0866,1.08328,1.08437
355,MSFT,2024-02-27,407.99,408.32,403.85,407.48,14835827.0,-0.058863926223884366,USDJPY,150.689,150.705,150.068,150.487
356,MSFT,2024-02-27,407.99,408.32,403.85,407.48,14835827.0,-0.058863926223884366,GBPUSD,1.26841,1.26967,1.26599,1.26834
357,GOOGL,2024-02-27,138.02,139.25,137.09,138.88,33099190.0,1.8331133597301763,EURUSD,1.08504,1.0866,1.08328,1.08437
358,GOOGL,2024-02-27,138.02,139.25,137.09,138.88,33099190.0,1.8331133597301763,USDJPY,150.689,150.705,150.068,150.487
359,GOOGL,2024-02-27,138.02,139.25,137.09,138.88,33099190.0,1.8331133597301763,GBPUSD,1.26841,1.26967,1.26599,1.26834
360,AAPL,2024-02-26,182.24,182.76,180.65,181.16,40867421.0,-0.8049060942890041,EURUSD,1.08319,1.08597,1.08124,1.08509
361,AAPL,2024-02-26,182.24,182.76,180.65,181.16,40867421.0,-0.8049060942890041,USDJPY,150.476,150.838,150.288,150.697
362,AAPL,2024-02-26,182.24,182.76,180.65,181.16,40867421.0,-0.8049060942890041,GBPUSD,1.26754,1.26995,1.26562,1.26848
363,MSFT,2024-02-26,411.455,412.16,407.36,407.54,16193505.0,0.014724649062536344,EURUSD,1.08319,1.08597,1.08124,1.08509
364,MSFT,2024-02-26,411.455,412.16,407.36,407.54,16193505.0,0.014724649062536344,USDJPY,150.476,150.838,150.288,150.697
365,MSFT,2024-02-26,411.455,412.16,407.36,407.54,16193505.0,0.014724649062536344,GBPUSD,1.26754,1.26995,1.26562,1.26848
366,GOOGL,2024-02-26,142.14,142.44,137.39,137.57,53641795.0,-0.943260368663601,EURUSD,1.08319,1.08597,1.08124,1.08509
367,GOOGL,2024-02-26,142.14,142.44,137.39,137.57,53641795.0,-0.943260368663601,USDJPY,150.476,150.838,150.288,150.697
368,GOOGL,2024-02-26,142.14,142.44,137.39,137.57,53641795.0,-0.943260368663601,GBPUSD,1.26754,1.26995,1.26562,1.26848
369,AAPL,2024-02-23,185.01,185.04,182.23,182.52,45119677.0,0.7507175977036873,EURUSD,1.08221,1.08396,1.08115,1.08188
370,AAPL,2024-02-23,185.01,185.04,182.23,182.52,45119677.0,0.7507175977036873,USDJPY,150.527,150.77,150.29,150.473
371,AAPL,2024-02-23,185.01,185.04,182.23,182.52,45119677.0,0.7507175977036873,GBPUSD,1.26597,1.27015,1.26479,1.26683
372,MSFT,2024-02-23,415.67,415.86,408.97,410.34,16295879.0,0.6870491240123622,EURUSD,1.08221,1.08396,1.08115,1.08188
373,MSFT,2024-02-23,415.67,415.86,408.97,410.34,16295879.0,0.6870491240123622,USDJPY,150.527,150.77,150.29,150.473
374,MSFT,2024-02-23,415.67,415.86,408.97,410.34,16295879.0,0.6870491240123622,GBPUSD,1.26597,1.27015,1.26479,1.26683
375,GOOGL,2024-02-23,143.67,144.68,143.43,143.96,19493752.0,4.644908046812546,EURUSD,1.08221,1.08396,1.08115,1.08188
376,GOOGL,2024-02-23,143.67,144.68,143.43,143.96,19493752.0,4.644908046812546,USDJPY,150.527,150.77,150.29,150.473
377,GOOGL,2024-02-23,143.67,144.68,143.43,143.96,19493752.0,4.644908046812546,GBPUSD,1.26597,1.27015,1.26479,1.26683
378,AAPL,2024-02-22,183.48,184.955,182.46,184.37,52292208.0,1.0135875520490778,EURUSD,1.08182,1.08882,1.08025,1.08222
379,AAPL,2024-02-22,183.48,184.955,182.46,184.37,52292208.0,1.0135875520490778,USDJPY,150.294,150.689,150.012,150.528
380,AAPL,2024-02-22,183.48,184.955,182.46,184.37,52292208.0,1.0135875520490778,GBPUSD,1.26372,1.27097,1.2611,1.26594
381,MSFT,2024-02-22,410.19,412.83,408.57,411.65,27009869.0,0.3192474533313838,EURUSD,1.08182,1.08882,1.08025,1.08222
382,MSFT,2024-02-22,410.19,412.83,408.57,411.65,27009869.0,0.3192474533313838,USDJPY,150.294,150.689,150.012,150.528
383,MSFT,2024-02-22,410.19,412.83,408.57,411.65,27009869.0,0.3192474533313838,GBPUSD,1.26372,1.27097,1.2611,1.26594
384,GOOGL,2024-02-22,144.93,145.0,142.8,144.09,27191892.0,0.0903028619060775,EURUSD,1.08182,1.08882,1.08025,1.08222
385,GOOGL,2024-02-22,144.93,145.0,142.8,144.09,27191892.0,0.0903028619060775,USDJPY,150.294,150.689,150.012,150.528
386,GOOGL,2024-02-22,144.93,145.0,142.8,144.09,27191892.0,0.0903028619060775,GBPUSD,1.26372,1.27097,1.2611,1.26594
387,AAPL,2024-02-21,181.94,182.8888,180.66,182.32,41529674.0,-1.1118945598524776,EURUSD,1.08075,1.08245,1.07897,1.08185
388,AAPL,2024-02-21,181.94,182.8888,180.66,182.32,41529674.0,-1.1118945598524776,USDJPY,149.994,150.393,149.848,150.274
389,AAPL,2024-02-21,181.94,182.8888,180.66,182.32,41529674.0,-1.1118945598524776,GBPUSD,1.26217,1.26418,1.2602,1.26372
390,MSFT,2024-02-21,400.17,402.29,397.22,402.18,18631072.0,-2.3004979958702765,EURUSD,1.08075,1.08245,1.07897,1.08185
391,MSFT,2024-02-21,400.17,402.29,397.22,402.18,18631072.0,-2.3004979958702765,USDJPY,149.994,150.393,149.848,150.274
392,MSFT,2024-02-21,400.17,402.29,397.22,402.18,18631072.0,-2.3004979958702765,GBPUSD,1.26217,1.26418,1.2602,1.26372
393,GOOGL,2024-02-21,141.45,142.69,140.675,142.55,23315687.0,-1.0687764591574611,EURUSD,1.08075,1.08245,1.07897,1.08185
394,GOOGL,2024-02-21,141.45,142.69,140.675,142.55,23315687.0,-1.0687764591574611,USDJPY,149.994,150.393,149.848,150.274
395,GOOGL,2024-02-21,141.45,142.69,140.675,142.55,23315687.0,-1.0687764591574611,GBPUSD,1.26217,1.26418,1.2602,1.26372
396,AAPL,2024-02-20,181.79,182.43,180.0,181.56,53665553.0,-0.41684949539271265,EURUSD,1.0777,1.0839,1.07614,1.08076
397,AAPL,2024-02-20,181.79,182.43,180.0,181.56,53665553.0,-0.41684949539271265,USDJPY,150.077,150.438,149.679,150.003
398,AAPL,2024-02-20,181.79,182.43,180.0,181.56,53665553.0,-0.41684949539271265,GBPUSD,1.25912,1.26685,1.25789,1.26221
399,MSFT,2024-02-20,403.24,404.49,398.01,402.79,24307915.0,0.15167338007857634,EURUSD,1.0777,1.0839,1.07614,1.08076
400,MSFT,2024-02-20,403.24,404.49,398.01,402.79,24307915.0,0.15167338007857634,USDJPY,150.077,150.438,149.679,150.003
401,MSFT,2024-02-20,403.24,404.49,398.01,402.79,24307915.0,0.15167338007857634,GBPUSD,1.25912,1.26685,1.25789,1.26221
402,GOOGL,2024-02-20,139.655,142.08,139.49,141.12,24935710.0,-1.003156787092252,EURUSD,1.0777,1.0839,1.07614,1.08076
403,GOOGL,2024-02-20,139.655,142.08,139.49,141.12,24935710.0,-1.003156787092252,USDJPY,150.077,150.438,149.679,150.003
404,GOOGL,2024-02-20,139.655,142.08,139.49,141.12,24935710.0,-1.003156787092252,GBPUSD,1.25912,1.26685,1.25789,1.26221
405,AAPL,2024-02-16,183.42,184.85,181.665,182.31,49752465.0,0.4130865829477859,EURUSD,1.07718,1.07874,1.07318,1.07749
406,AAPL,2024-02-16,183.42,184.85,181.665,182.31,49752465.0,0.4130865829477859,USDJPY,149.904,150.646,149.818,150.181
407,AAPL,2024-02-16,183.42,184.85,181.665,182.31,49752465.0,0.4130865829477859,GBPUSD,1.25976,1.26245,1.25503,1.25978
408,MSFT,2024-02-16,407.96,408.29,403.44,404.06,22296495.0,0.31530077707986326,EURUSD,1.07718,1.07874,1.07318,1.07749
409,MSFT,2024-02-16,407.96,408.29,403.44,404.06,22296495.0,0.31530077707986326,USDJPY,149.904,150.646,149.818,150.181
410,MSFT,2024-02-16,407.96,408.29,403.44,404.06,22296495.0,0.31530077707986326,GBPUSD,1.25976,1.26245,1.25503,1.25978
411,GOOGL,2024-02-16,142.99,143.19,140.14,140.52,31468926.0,-0.42517006802720303,EURUSD,1.07718,1.07874,1.07318,1.07749
412,GOOGL,2024-02-16,142.99,143.19,140.14,140.52,31468926.0,-0.42517006802720303,USDJPY,149.904,150.646,149.818,150.181
413,GOOGL,2024-02-16,142.99,143.19,140.14,140.52,31468926.0,-0.42517006802720303,GBPUSD,1.25976,1.26245,1.25503,1.25978
414,AAPL,2024-02-15,183.55,184.49,181.35,183.86,65434496.0,0.8502002084361804,EURUSD,1.07243,1.07848,1.07224,1.0772
415,AAPL,2024-02-15,183.55,184.49,181.35,183.86,65434496.0,0.8502002084361804,USDJPY,150.535,150.589,149.522,149.906
416,AAPL,2024-02-15,183.55,184.49,181.35,183.86,65434496.0,0.8502002084361804,GBPUSD,1.25645,1.26025,1.25407,1.25988
417,MSFT,2024-02-15,408.14,409.13,404.29,406.56,21825525.0,0.6187199920803854,EURUSD,1.07243,1.07848,1.07224,1.0772
418,MSFT,2024-02-15,408.14,409.13,404.29,406.56,21825525.0,0.6187199920803854,USDJPY,150.535,150.589,149.522,149.906
419,MSFT,2024-02-15,408.14,409.13,404.29,406.56,21825525.0,0.6187199920803854,GBPUSD,1.25645,1.26025,1.25407,1.25988
420,GOOGL,2024-02-15,143.14,143.52,140.46,142.77,37590695.0,1.6011955593509875,EURUSD,1.07243,1.07848,1.07224,1.0772
421,GOOGL,2024-02-15,143.14,143.52,140.46,142.77,37590695.0,1.6011955593509875,USDJPY,150.535,150.589,149.522,149.906
422,GOOGL,2024-02-15,143.14,143.52,140.46,142.77,37590695.0,1.6011955593509875,GBPUSD,1.25645,1.26025,1.25407,1.25988
423,AAPL,2024-02-14,185.32,185.53,182.44,184.15,54630517.0,0.1577287066246047,EURUSD,1.07087,1.07344,1.06945,1.07264
424,AAPL,2024-02-14,185.32,185.53,182.44,184.15,54630517.0,0.1577287066246047,USDJPY,150.781,150.808,150.339,150.556
425,AAPL,2024-02-14,185.32,185.53,182.44,184.15,54630517.0,0.1577287066246047,GBPUSD,1.25916,1.2611,1.2535,1.25655
426,MSFT,2024-02-14,408.07,409.84,404.57,409.49,20401190.0,0.7206808343172,EURUSD,1.07087,1.07344,1.06945,1.07264
427,MSFT,2024-02-14,408.07,409.84,404.57,409.49,20401190.0,0.7206808343172,USDJPY,150.781,150.808,150.339,150.556
428,MSFT,2024-02-14,408.07,409.84,404.57,409.49,20401190.0,0.7206808343172,GBPUSD,1.25916,1.2611,1.2535,1.25655
429,GOOGL,2024-02-14,146.08,146.52,144.094,145.94,22704166.0,2.2203544161938593,EURUSD,1.07087,1.07344,1.06945,1.07264
430,GOOGL,2024-02-14,146.08,146.52,144.094,145.94,22704166.0,2.2203544161938593,USDJPY,150.781,150.808,150.339,150.556
431,GOOGL,2024-02-14,146.08,146.52,144.094,145.94,22704166.0,2.2203544161938593,GBPUSD,1.25916,1.2611,1.2535,1.25655
432,AAPL,2024-02-13,185.77,186.21,183.5128,185.04,56529529.0,0.48330165625847243,EURUSD,1.07708,1.07985,1.07003,1.07079
433,AAPL,2024-02-13,185.77,186.21,183.5128,185.04,56529529.0,0.48330165625847243,USDJPY,149.332,150.885,149.224,150.779
434,AAPL,2024-02-13,185.77,186.21,183.5128,185.04,56529529.0,0.48330165625847243,GBPUSD,1.26283,1.26875,1.25726,1.25916
435,MSFT,2024-02-13,404.94,410.071,403.39,406.32,27824936.0,-0.7741336784781061,EURUSD,1.07708,1.07985,1.07003,1.07079
436,MSFT,2024-02-13,404.94,410.071,403.39,406.32,27824936.0,-0.7741336784781061,USDJPY,149.332,150.885,149.224,150.779
437,MSFT,2024-02-13,404.94,410.071,403.39,406.32,27824936.0,-0.7741336784781061,GBPUSD,1.26283,1.26875,1.25726,1.25916
438,GOOGL,2024-02-13,144.92,146.67,143.69,145.14,27837730.0,-0.5481704810196053,EURUSD,1.07708,1.07985,1.07003,1.07079
439,GOOGL,2024-02-13,144.92,146.67,143.69,145.14,27837730.0,-0.5481704810196053,USDJPY,149.332,150.885,149.224,150.779
440,GOOGL,2024-02-13,144.92,146.67,143.69,145.14,27837730.0,-0.5481704810196053,GBPUSD,1.26283,1.26875,1.25726,1.25916
441,AAPL,2024-02-12,188.415,188.67,186.79,187.15,41781934.0,1.1402939904885612,EURUSD,1.07778,1.08055,1.07556,1.07713
